,power_consumption,SmallProduction,BigProduction
731,7.406797937177684,10,20
732,7.3556493202062825,10,20
733,7.483661509610877,10,20
734,7.434083978418954,10,20
735,7.588951442646024,10,20
736,7.560478199718706,10,20
737,7.615447726207219,10,20
738,7.438279418659166,10,20
739,7.417182372245663,10,20
740,7.432090951711205,10,20
741,7.550164088138772,10,20
742,7.490787623066104,10,20
743,7.426488513830287,10,20
744,7.292475386779184,10,20
745,7.317885607126113,10,20
746,7.406141584622597,10,20
747,7.38609939052977,10,20
748,7.489076418190343,10,20
749,7.4626347866854195,10,20
750,7.4083919362400374,10,20
751,7.446249413970934,10,20
752,7.40787623066104,10,20
753,7.334810126582279,10,20
754,7.30419596812002,10,20
755,7.3354430379746836,10,20
756,7.24817158931083,10,20
757,7.209868729488982,10,20
758,7.2207688701359585,10,20
759,7.203656821378341,10,20
760,7.276160337552743,10,20
761,7.259657759024848,10,20
762,7.330778246601032,10,20
763,7.326160337552742,10,20
764,7.45996249413971,10,20
765,7.622362869198312,10,20
766,7.657290201593999,10,20
767,7.488748241912799,10,20
768,7.437880918893577,10,20
769,7.4074308485700895,10,20
770,7.453820909517113,10,20
771,7.567580872011252,10,20
772,7.345382090951711,10,20
773,7.444842944210032,10,20
774,7.426254102203469,10,20
775,7.431012658227848,10,20
776,7.464486638537271,10,20
777,7.432348804500703,10,20
778,7.6233708391936235,10,20
779,7.585419596812002,10,20
780,7.291326769807783,10,20
781,7.414932020628223,10,20
782,7.398781059540553,10,20
783,7.413572433192686,10,20
784,7.452555086732302,10,20
785,7.50689170182841,10,20
786,7.577543366150961,10,20
787,7.434599156118144,10,20
788,7.409282700421941,10,20
789,7.508485700890764,10,20
790,7.493366150961088,10,20
791,7.299601500234411,10,20
792,7.2890998593530245,10,20
793,7.349671823722457,10,20
794,7.260571964369432,10,20
795,7.113267698077825,10,20
796,7.123699015471167,10,20
797,7.126887013595874,10,20
798,7.0893577121425215,10,20
799,7.144092827004219,10,20
800,7.029864041256447,10,20
801,7.213713080168776,10,20
802,7.195472671827352,10,20
803,7.10168776371308,10,20
804,7.112048757618378,10,20
805,7.175386779184247,10,20
806,7.090553211439287,10,20
807,7.131387716830755,10,20
808,6.9657290201594,10,20
809,6.961392405063291,10,20
810,7.060571964369433,10,20
811,7.068002812939523,10,20
812,7.017487107360525,10,20
813,7.005297702766057,10,20
814,6.961462728551337,10,20
815,6.886240037505861,10,20
816,6.91193155180497,10,20
817,6.842616033755275,10,20
818,6.735232067510548,10,20
819,6.832443195127665,10,20
820,6.841859920356056,10,20
821,6.7961817755914735,10,20
822,6.721995783555868,10,20
823,6.661302412743031,10,20
824,6.726610447411572,10,20
825,6.748512532208948,10,20
826,6.8053174045443905,10,20
827,6.6738111970016405,10,20
828,6.737479503396579,10,20
829,6.674982431482783,10,20
830,6.687420941672523,10,20
831,6.616678379011478,10,20
832,6.575778870929961,10,20
833,6.647692668072148,10,20
834,6.59878191613961,10,20
835,6.682033263059264,10,20
836,6.786156008432889,10,20
837,6.8377605996720545,10,20
838,6.84312485359569,10,20
839,6.894588896697119,10,20
840,6.8863199812602485,10,20
841,6.794050128835792,10,20
842,6.808713984539704,10,20
843,6.8637854298430545,10,20
844,6.870367767627078,10,20
845,6.844483485593816,10,20
846,6.688240805809323,10,20
847,6.712860154602951,10,20
848,6.798243148278285,10,20
849,6.758468025298664,10,20
850,6.736261419536191,10,20
851,6.769875849144999,10,20
852,6.920121808386039,10,20
853,6.946521433591005,10,20
854,6.753736237994847,10,20
855,6.743171702974935,10,20
856,6.787374092293277,10,20
857,6.666760365425158,10,20
858,6.639330053876786,10,20
859,6.597282736003748,10,20
860,6.599063012415086,10,20
861,6.617369901547116,10,20
862,6.679629629629629,10,20
863,6.758983368470368,10,20
864,6.702574906367041,10,20
865,6.624461610486891,10,20
866,6.619592696629213,10,20
867,6.569826779026217,10,20
868,6.717158239700375,10,20
869,6.597799625468165,10,20
870,6.606577715355805,10,20
871,6.678838951310861,10,20
872,6.722284644194756,10,20
873,6.708058093230266,10,20
874,6.711571796673694,10,20
875,6.813834269662921,10,20
876,6.838178838951311,10,20
877,6.85814606741573,10,20
878,6.868281835205992,10,20
879,6.849602059925094,10,20
880,6.742696629213484,10,20
881,6.744101123595506,10,20
882,6.7448267790262175,10,20
883,6.650187265917603,10,20
884,6.640121722846442,10,20
885,6.659386704119851,10,20
886,6.67626404494382,10,20
887,6.819194756554307,10,20
888,6.832888576779026,10,20
889,6.733450374531834,10,20
890,6.680126404494382,10,20
891,6.667930711610487,10,20
892,6.682607677902621,10,20
893,6.669922698524244,10,20
894,6.617006324666198,10,20
895,6.633708128367299,10,20
896,6.642960880768329,10,20
897,6.596111501522604,10,20
898,6.558491449988288,10,20
899,6.640360740220192,10,20
900,6.634317170297494,10,20
901,6.598688217381119,10,20
902,6.650925275240103,10,20
903,6.688943546498009,10,20
904,6.693651909112203,10,20
905,6.616795502459593,10,20
906,6.68208011243851,10,20
907,6.686929023190443,10,20
908,6.701733427032092,10,20
909,6.654087608339189,10,20
910,6.626563598032327,10,20
911,6.600163972827359,10,20
912,6.491496837666901,10,20
913,6.567439681424221,10,20
914,6.656945420473179,10,20
915,6.647036776762708,10,20
916,6.66980557507613,10,20
917,6.675919419067697,10,20
918,6.7035371281330525,10,20
919,6.685546966502693,10,20
920,6.650784727102365,10,20
921,6.62799250409932,10,20
922,6.69123916608105,10,20
923,6.796954790349028,10,20
924,6.743593347388147,10,20
925,6.820121808386038,10,20
926,6.721246193487937,10,20
927,6.77781681892715,10,20
928,6.801686577652846,10,20
929,6.821269618177559,10,20
930,6.809604122745374,10,20
931,6.835090185055049,10,20
932,6.826985242445537,10,20
933,6.792574373389553,10,20
934,6.836308268915437,10,20
935,6.754711673699016,10,20
936,6.804216444132115,10,20
937,6.900187397516984,10,20
938,6.885148746779106,10,20
939,6.910962754743499,10,20
940,6.973787772312018,10,20
941,6.841438275942844,10,20
942,6.836167720777699,10,20
943,6.795127664558445,10,20
944,6.868915436870462,10,20
945,6.900046849379246,10,20
946,6.941602248770203,10,20
947,6.841297727805106,10,20
948,6.903302881236823,10,20
949,6.871870604781996,10,20
950,6.904193019442492,10,20
951,6.898828765518856,10,20
952,7.017685640665261,10,20
953,7.059006793159991,10,20
954,7.058327477160928,10,20
955,7.037479503396581,10,20
956,7.065354884047786,10,20
957,7.018013586319981,10,20
958,7.0539704848910745,10,20
959,7.022323729210588,10,20
960,7.044342937456079,10,20
961,7.062801592878895,10,20
962,7.076950105411103,10,20
963,7.029585382993676,10,20
964,7.154275005856172,10,20
965,7.307987819161396,10,20
966,7.311571796673694,10,20
967,7.1394940267041465,10,20
968,7.150339657999531,10,20
969,7.108526587022721,10,20
970,7.175966268446943,10,20
971,7.206840009369876,10,20
972,7.130709768095572,10,20
973,7.079620520028109,10,20
974,7.203607402201921,10,20
975,7.262895291637386,10,20
976,7.218669477629421,10,20
977,7.214874677910518,10,20
978,7.238603888498477,10,20
979,7.269899273834621,10,20
980,7.279690794096978,10,20
981,7.287046146638557,10,20
982,7.321246193487936,10,20
983,7.459803232607167,10,20
984,7.4831576481611615,10,20
985,7.438393066291872,10,20
986,7.526516748653081,10,20
987,7.473441162681669,10,20
988,7.583532443195128,10,20
989,7.541092358180965,10,20
990,7.479629629629629,10,20
991,7.528879512423817,10,20
992,7.454406938584153,10,20
993,7.461486169714018,10,20
994,7.520089076418191,10,20
995,7.572409751523676,10,20
996,7.545874355368026,10,20
997,7.574472573839662,10,20
998,7.6793483356774495,10,20
999,7.7471870604782,10,20
1000,7.746601031411157,10,20
1001,7.703328645100797,10,20
1002,7.643905297702766,10,20
1003,7.647679324894515,10,20
1004,7.694069385841538,10,20
1005,7.779254571026724,10,20
1006,7.8405766526019685,10,20
1007,7.839193624003751,10,20
1008,7.965236755743086,10,20
1009,7.94991789819376,10,20
1010,7.9376964578935025,10,20
1011,7.95890218156228,10,20
1012,7.948041285479709,10,20
1013,7.972183098591549,10,20
1014,8.010133708655875,10,20
1015,8.048228946751115,10,20
1016,8.115716631480177,10,20
1017,8.150199390100868,10,20
1018,8.19056338028169,10,20
1019,8.261177574478067,10,20
1020,8.166174055829227,10,20
1021,8.21688951442646,10,20
1022,8.322824302134647,10,20
1023,8.353286384976526,10,20
1024,8.29413558526859,10,20
1025,8.372812573305184,10,20
1026,8.402979122683556,10,20
1027,8.326342950973492,10,20
1028,8.375808720112518,10,20
1029,8.402648851383029,10,20
1030,8.437599624941397,10,20
1031,8.43752930145335,10,20
1032,8.491467416783873,10,20
1033,8.52216748768473,10,20
1034,8.729395218002814,10,20
1035,8.829067041725269,10,20
1036,8.877285513361462,10,20
1037,8.81279887482419,10,20
1038,8.846179090482888,10,20
1039,8.93891233005157,10,20
1040,8.992240975152368,10,20
1041,9.054899203000469,10,20
1042,9.150210970464135,10,20
1043,9.149132676980779,10,20
1044,9.189903958772547,10,20
1045,9.422300304520965,10,20
1046,9.451581166549543,10,20
1047,9.48756148981026,10,20
1048,9.396603420004684,10,20
1049,9.421152494729444,10,20
1050,9.505879597095339,10,20
1051,9.667463106113843,10,20
1052,9.674537362379949,10,20
1053,9.727851955961583,10,20
1054,9.799484656828296,10,20
1055,9.978035630567277,10,20
1056,10.000726165378309,10,20
1057,10.094003279456548,10,20
1058,10.084399156711173,10,20
1059,10.10613726868119,10,20
1060,10.114663855703911,10,20
1061,10.065565706254391,10,20
1062,10.170344342937456,10,20
1063,10.197890295358649,10,20
1064,10.323112986404126,10,20
1065,10.415893108298171,10,20
1066,10.480989217065167,10,20
1067,10.418729488982652,10,20
1068,10.514838255977496,10,20
1069,10.671702974935583,10,20
1070,10.689013820566878,10,20
1071,10.640454438978683,10,20
1072,10.70799343647445,10,20
1073,10.79885219020848,10,20
1074,10.874513937690326,10,20
1075,10.971143928738865,10,20
1076,11.021073605250821,10,20
1077,11.081950304735114,10,20
1078,11.12553291168892,10,20
1079,11.196788560712612,10,20
1080,11.203682852451324,10,20
1081,11.252742616033755,10,20
1082,11.237904360056259,10,20
1083,11.386990154711674,10,20
1084,11.48091889357712,10,20
1085,11.425363338021565,10,20
1086,11.566315049226441,10,20
1087,11.645850914205345,10,20
1088,11.652109704641349,10,20
1089,11.596858884200657,10,20
1090,11.641373652133145,10,20
1091,11.677754336615095,10,20
1092,11.723096743968142,10,20
1093,11.893581635043335,10,20
1094,11.98706957132818,10,20
1095,12.1268446943078,10,20
1096,12.17765284609979,10,20
1097,12.26743968142422,10,20
1098,12.293394237526353,10,20
1099,12.312133989224643,10,20
1100,12.410096041227453,10,20
1101,12.552953586497889,10,20
1102,12.572902015939992,10,20
1103,12.577175697865353,10,20
1104,12.683380215658696,10,20
1105,12.734341303328645,10,20
1106,12.75182841068917,10,20
1107,12.824894514767932,10,20
1108,12.878082512892641,10,20
1109,13.01823722456634,10,20
1110,13.002273792780121,10,20
1111,13.210571964369434,10,20
1112,13.389552588428202,10,20
1113,13.444741157179665,10,20
1114,13.48395408760834,10,20
1115,13.479699953117676,10,20
1116,13.4943741209564,10,20
1117,13.564113375497774,10,20
1118,13.656102131646756,10,20
1119,13.776715858514875,10,20
1120,13.879643944717733,10,20
1121,13.833075480543837,10,20
1122,13.97423284141485,10,20
1123,14.14748184586554,10,20
1124,14.358819395643007,10,20
1125,14.490723822909345,10,20
1126,14.453947060201452,10,20
1127,14.432724291403138,10,20
1128,14.561185289294917,10,20
1129,14.756898571093933,10,20
1130,15.01358631998126,10,20
1131,15.107829348335677,10,20
1132,15.09760900140647,10,20
1133,15.246155649320206,10,20
1134,15.461017346460384,10,20
1135,15.703703703703704,10,20
1136,15.758866245022253,10,20
1137,15.783766690091356,10,20
1138,15.729491684235184,10,20
1139,15.819770438041695,10,20
1140,15.86924519456165,10,20
1141,16.181869290231905,10,20
1142,16.296512172284643,10,20
1143,16.400959737827716,10,20
1144,16.46308520599251,10,20
1145,16.53373127340824,10,20
1146,16.559339887640448,10,20
1147,16.674321161048688,10,20
1148,16.6060350877193,10,20
1149,16.849777777777778,10,20
1150,16.955134502923976,10,20
1151,17.048187134502925,10,20
1152,17.06540350877193,10,20
1153,17.21005142589995,10,20
1154,17.420093567251463,10,20
1155,17.389948574100046,10,20
1156,17.391164095371668,10,20
1157,17.440906965871903,10,20
1158,17.593712014960264,10,20
1159,17.568302945301543,10,20
1160,17.637961664329126,10,20
1161,17.825549322113137,10,20
1162,17.95205703599813,10,20
1163,17.832771929824563,10,20
1164,17.999578947368423,10,20
1165,18.17877512856475,10,20
1166,17.998387096774195,10,20
1167,17.86100981767181,10,20
1168,17.877956989247313,10,20
1169,17.805282842449742,10,20
1170,17.86900420757363,10,20
1171,18.019635343618514,10,20
1172,18.063464235624124,10,20
1173,17.89326788218794,10,20
1174,17.87879850397382,10,20
1175,18.016526414212247,10,20
1176,18.00902290790089,10,20
1177,18.024777933613837,10,20
1178,18.026484338475925,10,20
1179,17.947452080411406,10,20
1180,17.77398316970547,10,20
1181,17.577956989247312,10,20
1182,17.570032725572695,10,20
1183,17.487307152875175,10,20
1184,17.402384291725106,10,20
1185,17.407807386629266,10,20
1186,17.234291725105187,10,20
1187,17.109280037400655,10,20
1188,17.12809724170173,10,20
1189,17.0377512856475,10,20
1190,17.155633473585787,10,20
1191,17.29525811726232,10,20
1192,17.470240597991122,10,20
1193,17.42492408315814,10,20
1194,17.517659425367906,10,20
1195,17.59614576033637,10,20
1196,17.644148563419762,10,20
1197,17.7180565288484,10,20
1198,17.742863816865217,10,20
1199,17.651132912870825,10,20
1200,17.59873861247372,10,20
1201,17.703620649380984,10,20
1202,17.93744452230787,10,20
1203,17.864120532585844,10,20
1204,17.85169352954917,10,20
1205,17.774211632796074,10,20
1206,17.920719458070543,10,20
1207,17.916000934361133,10,20
1208,17.98170988086896,10,20
1209,18.00233590282644,10,20
1210,18.147862648913804,10,20
1211,18.12688624153235,10,20
1212,18.28792338238729,10,20
1213,18.328638168652184,10,20
1214,18.426278906797478,10,20
1215,18.436463443120765,10,20
1216,18.396192478392898,10,20
1217,18.367460873627657,10,20
1218,18.340831581406214,10,20
1219,18.240691427236627,10,20
1220,18.23162812427003,10,20
1221,18.25596823172156,10,20
1222,18.33996729736043,10,20
1223,18.40411118897454,10,20
1224,18.438028498014482,10,20
1225,18.32027563653352,10,20
1226,18.42459093034128,10,20
1227,18.555773726040204,10,20
1228,18.59890212567157,10,20
1229,18.586568558747956,10,20
1230,18.59593552908199,10,20
1231,18.412824106517167,10,20
1232,18.54013081055828,10,20
1233,18.675706610604998,10,20
1234,18.843471151600095,10,20
1235,18.811819668301798,10,20
1236,18.716911936463443,10,20
1237,18.761807988787666,10,20
1238,18.9284980144826,10,20
1239,18.889247311827955,10,20
1240,19.082877832282175,10,20
1241,19.05718290119131,10,20
1242,19.013267928054194,10,20
1243,18.922424667133846,10,20
1244,18.830343377715486,10,20
1245,18.775916841859377,10,20
1246,18.938565755664563,10,20
1247,18.90845596823172,10,20
1248,18.96909600560617,10,20
1249,19.042700303667367,10,20
1250,19.08248072880168,10,20
1251,19.11658491006774,10,20
1252,18.99836486802149,10,20
1253,18.965405279140388,10,20
1254,18.834501284746555,10,20
1255,18.761781206171108,10,20
1256,18.85413744740533,10,20
1257,18.987339406680682,10,20
1258,19.003667367437515,10,20
1259,18.94842326559215,10,20
1260,18.999556178462974,10,20
1261,19.046017285680918,10,20
1262,19.094226273959794,10,20
1263,19.19314619883041,10,20
1264,19.12769194756554,10,20
1265,19.17926029962547,10,20
1266,19.191391812865497,10,20
1267,19.258152046783625,10,20
1268,19.17323976608187,10,20
1269,19.29854970760234,10,20
1270,19.276474719101124,10,20
1271,19.3346432748538,10,20
1272,19.242994152046784,10,20
1273,19.36362573099415,10,20
1274,19.444795321637425,10,20
1275,19.529988304093568,10,20
1276,19.631345029239768,10,20
1277,19.497637426900585,10,20
1278,19.50561403508772,10,20
1279,19.600467836257312,10,20
1280,19.70680701754386,10,20
1281,19.63043274853801,10,20
1282,19.68966081871345,10,20
1283,19.647214419475656,10,20
1284,19.634666666666668,10,20
1285,19.471625730994152,10,20
1286,19.594315789473686,10,20
1287,19.52436797752809,10,20
1288,19.63087891538102,10,20
1289,19.524100046750817,10,20
1290,19.44534829359514,10,20
1291,19.17611033193081,10,20
1292,19.16998597475456,10,20
1293,19.312505843852268,10,20
1294,19.361874707807388,10,20
1295,19.24721832632071,10,20
1296,19.27809724170173,10,20
1297,19.273094904160825,10,20
1298,19.24095371669004,10,20
1299,19.119378214118747,10,20
1300,19.0533894343151,10,20
1301,19.116175783076205,10,20
1302,19.00476858345021,10,20
1303,19.013627863487613,10,20
1304,19.006100981767183,10,20
1305,18.90956054230949,10,20
1306,18.791514726507714,10,20
1307,18.71369798971482,10,20
1308,18.650210378681628,10,20
1309,18.561173445535296,10,20
1310,18.540042075736324,10,20
1311,18.47671809256662,10,20
1312,18.317671809256662,10,20
1313,18.198175438596493,10,20
1314,18.202269005847953,10,20
1315,18.11362786348761,10,20
1316,18.00145029239766,10,20
1317,17.882655446470313,10,20
1318,17.664679756895744,10,20
1319,17.620149602618046,10,20
1320,17.589808321645627,10,20
1321,17.476928471248247,10,20
1322,17.448714352501167,10,20
1323,17.365310892940627,10,20
1324,17.243571762505844,10,20
1325,17.13884992987377,10,20
1326,16.97952314165498,10,20
1327,16.96442262739598,10,20
1328,16.950093501636278,10,20
1329,16.857316503038803,10,20
1330,16.787938288920056,10,20
1331,16.718409356725147,10,20
1332,16.509163160355307,10,20
1333,16.375549322113137,10,20
1334,16.407129499766246,10,20
1335,16.288756428237495,10,20
1336,16.21112669471716,10,20
1337,16.200958391771856,10,20
1338,16.075128564749882,10,20
1339,16.0775829827022,10,20
1340,16.079827021972882,10,20
1341,15.854581580177655,10,20
1342,15.72054698457223,10,20
1343,15.624871435250116,10,20
1344,15.395021037868162,10,20
1345,15.237961664329125,10,20
1346,15.07059373539037,10,20
1347,14.914586255259467,10,20
1348,14.728818713450291,10,20
1349,14.51782456140351,10,20
1350,14.359461988304094,10,20
1351,14.214175438596492,10,20
1352,14.148176718092566,10,20
1353,13.867064048620852,10,20
1354,13.756124357176251,10,20
1355,13.59925198690977,10,20
1356,13.56704067321178,10,20
1357,13.514516129032259,10,20
1358,13.371552127162225,10,20
1359,13.225081813931745,10,20
1360,13.036769518466574,10,20
1361,12.867344553529685,10,20
1362,12.738522674146799,10,20
1363,12.691070593735391,10,20
1364,12.56713417484806,10,20
1365,12.450981767180926,10,20
1366,12.244950911640954,10,20
1367,12.275596072931275,10,20
1368,12.194202898550726,10,20
1369,12.167531556802246,10,20
1370,11.982748948106593,10,20
1371,11.81573165030388,10,20
1372,11.698550724637682,10,20
1373,11.610448807854137,10,20
1374,11.467508181393175,10,20
1375,11.366760168302946,10,20
1376,11.323562412342216,10,20
1377,11.310963066853668,10,20
1378,11.220654970760233,10,20
1379,11.28093567251462,10,20
1380,11.06989247311828,10,20
1381,10.90472183263207,10,20
1382,10.861430575035063,10,20
1383,10.787190275829827,10,20
1384,10.700163627863487,10,20
1385,10.679803646563814,10,20
1386,10.68496961196821,10,20
1387,10.598316970546986,10,20
1388,10.536535764375877,10,20
1389,10.390953716690042,10,20
1390,10.377559607293128,10,20
1391,10.182374941561477,10,20
1392,10.172884525479196,10,20
1393,10.074006545114539,10,20
1394,10.002314165497896,10,20
1395,9.975596072931276,10,20
1396,9.91365123889668,10,20
1397,9.861711079943898,10,20
1398,9.845815801776531,10,20
1399,9.755212716222534,10,20
1400,9.66783543712015,10,20
1401,9.461968209443665,10,20
1402,9.47194950911641,10,20
1403,9.316269284712483,10,20
1404,9.32533894343151,10,20
1405,9.334431977559607,10,20
1406,9.209373539036934,10,20
1407,9.180411407199626,10,20
1408,9.05827489481066,10,20
1409,8.978611500701263,10,20
1410,9.047101449275361,10,20
1411,9.01374474053296,10,20
1412,8.917344553529686,10,20
1413,8.874801309022908,10,20
1414,8.974894810659187,10,20
1415,8.989200561009818,10,20
1416,8.858064516129032,10,20
1417,8.585413744740533,10,20
1418,8.566573165030388,10,20
1419,8.57748948106592,10,20
1420,8.635904628330996,10,20
1421,8.641514726507713,10,20
1422,8.643548387096775,10,20
1423,8.612272089761571,10,20
1424,8.508368396446938,10,20
1425,8.422183263207106,10,20
1426,8.36841982234689,10,20
1427,8.353856942496494,10,20
1428,8.339948574100047,10,20
1429,8.322183263207105,10,20
1430,8.292099111734455,10,20
1431,8.255726975222066,10,20
1432,8.191701729780272,10,20
1433,8.126390836839645,10,20
1434,7.959630668536699,10,20
1435,7.947545582047686,10,20
1436,7.876788218793829,10,20
1437,7.972206638616176,10,20
1438,7.973118279569892,10,20
1439,7.934338475923329,10,20
